folder,id,form,original_form,speaker_id,start,end,note
SDRW2100000469,SDRW2100000469.1.1.311,나오는 뭐 조용한 음악 리스트 이런 것들,나오는 뭐 조용한 음악 리스트 이런 것들,SD2100459,756.64,759.43479,
SDRW2100000469,SDRW2100000469.1.1.339,사람들한테 힐링을 주는 그런 음악 리스트들이,사람들한테 힐링을 주는 그런 음악 리스트들이,SD2100459,824.85993,828.06393,
SDRW2100000469,SDRW2100000469.1.1.349,어 뭐 한 시간 이내에 잠드는 수면 음악 리스트,어~ 뭐 한 시간 이내에 잠드는 수면 음악 리스트,SD2100459,859.11043,863.61196,
SDRW2100000469,SDRW2100000469.1.1.355,수면 음악 리스트 들으면,수면 음악 리스트 들으면,SD2100459,877.16393,879.38393,
SDRW2100000471,SDRW2100000471.1.1.49,아 이런 류의 이제 뭐 드라마는 굉장히,아 이런 류의 이제 뭐 드라마는 굉장히,SD2100459,116.458,120.13,
SDRW2100000479,SDRW2100000479.1.1.228,야채랑 뭐랑 이렇게 리필 되고,야채랑 뭐랑 이렇게 리필 되고,SD2100464,679.839,682.65901,
SDRW2100000482,SDRW2100000482.1.1.226,되게 리프레시 되더라고.,되게 리프레시 되더라고.,SD2110465,443.29901,445.139,
SDRW2100000483,SDRW2100000483.1.1.333,아 나는 그런 류를 좋아하고 그러니까 불륜을 좋아한다는 게 아니라,아 나는 그런 류를 좋아하고 (()) 그니까 불륜을 좋아한다는 게 아니라,SD2110466,809.57385,813.95385,
SDRW2100000492,SDRW2100000492.1.1.169,에 뭔가가 되게 여유로워 리조트 앞에 막 수영장이,에 뭔가가 되게 여유로와 리조트 앞에 막 수영장이,SD2100469,399.76945,402.80295,
SDRW2100000492,SDRW2100000492.1.1.333,음식점 어디 어디 갈지는 지금 다 이제 리스트를 뽑아 놨는데,음식점 어디 어디 갈지는 지금 다 이제 리스트를 뽑아 놨는데,SD2100469,737.84805,741.31899,
SDRW2100000493,SDRW2100000493.1.1.229,무한 리필 집을 가자고 하더라고 소고기 무한 리필 집을,무한 리필 집을 가자고 하더라고 소고기 무한 리필 집을,SD2100471,443.33901,447.06899,
SDRW2100000494,SDRW2100000494.1.1.270,요새는 웬만한 리서치하는 데들 바이오 쪽 하는 사람들 다 뽑으려 그래,요새는 웬만한 리서치하는 데들 바이오 쪽 하는 사람들 다 뽑을라 그래,SD2100472,663.93515,667.67898,
SDRW2100000494,SDRW2100000494.1.1.340,리서치하는 사람 이런 사람들이 항상 필요하지만,리서치하는 사람 이런 사람들이 항상 필요하지만,SD2100472,860.36898,863.46898,
SDRW2100000495,SDRW2100000495.1.1.150,자리가 좋아야지 그거에 대한 리서치는 당연히 해야 되는데,자리가 좋아야지 그거에 대한 리서치는 당연히 해야 되는데,SD2100472,337.59,340.539,
SDRW2100000495,SDRW2100000495.1.1.182,그 손해가 리얼라이즈가 돼 그러니까 그게 현실화가 된단 말이야.,그 손해가 리얼라이즈가 돼 그니까 그게 현실화가 된단 말이야.,SD2100472,417.139,420.74997,
SDRW2100000495,SDRW2100000495.1.1.243,근데 개인적으로 하면 리스크를 너 혼자 뒤집어 써야 되잖아.,근데 개인적으로 하면 리스크를 너 혼자 뒤집어 써야 되잖아.,SD2100472,565.85922,568.301,
SDRW2100000495,SDRW2100000495.1.1.259,그러니까 경제학과 입장에서는 무조건 리스크 관리지 리스크 관리를 하고,그니까 경제학과 입장에서는 무조건 리스크 관리지 리스크 관리를 하고,SD2100472,617.209,621.21901,
SDRW2100000495,SDRW2100000495.1.1.261,사실 상가에서 그런 걸 할 수 있는 방법은 리서치밖에 없지.,사실 상가에서 그런 걸 할 수 있는 방법은 리서치밖에 없지.,SD2100472,624.17,627.29769,
SDRW2100000495,SDRW2100000495.1.1.262,주변 리서치하고,주변 리서치하고,SD2100472,627.29769,628.71902,
SDRW2100000495,SDRW2100000495.1.1.267,일단 내가 보기에 무조건 리스크 관리야.,일단 내가 보기에 무조건 리스크 관리야.,SD2100472,637.33899,639.389,
SDRW2100000495,SDRW2100000495.1.1.268,아 리스크라는 게 공실에 대한 리스크를 말하는 건가 아니면은,아 리스크라는 게 공실에 대한 리스크를 말하는 건가 아니면은,SD2100471,639.79897,644.40494,
SDRW2100000495,SDRW2100000495.1.1.269,앞으로의 변화되는 그런 금융 상황에 대한 리스크를 얘기를 하는 건가?,앞으로의 변화되는 그런 금융 상황에 대한 리스크를 얘기를 하는 건가?,SD2100471,644.40494,648.79902,
SDRW2100000495,SDRW2100000495.1.1.270,금융 상황에 대한 리스크는,금융 상황에 대한 리스크는,SD2100472,649.11897,650.90897,
SDRW2100000495,SDRW2100000495.1.1.277,공실에 대한 리스크가 제일 크고,공실에 대한 리스크가 제일 크고,SD2100472,662.97709,664.98898,
SDRW2100000495,SDRW2100000495.1.1.279,가격 자체에 등락에 대한 리스크가 크지 그래서 그러니까 내가 보기에,가격 자체에 등락에 대한 리스크가 크지 그래서 그러니까 내가 보기에,SD2100472,667.457,670.52195,
SDRW2100000495,SDRW2100000495.1.1.308,문제는 네가 지는 리스크가 100만 원이 넘어 갈 걸.,문제는 니가 지는 리스크가 백만 원이 넘어 갈 걸.,SD2100472,740.26902,742.76438,
SDRW2100000495,SDRW2100000495.1.1.361,리스크를 많이 져야 되니까 네가 아까,리스크를 많이 져야 되니까 니가 아까,SD2100472,860.751,862.90898,
SDRW2100000499,SDRW2100000499.1.1.192,장어들 리필 있죠?,장어들 리필 있죠?,SD2100473,515.79792,517.759,
SDRW2100000499,SDRW2100000499.1.1.194,리필이 있다 그래 가지고,리필이 있다 그래 가지고,SD2100473,518.81899,520.887,
SDRW2100000499,SDRW2100000499.1.1.196,근데 사실 싸지는 않아요 무한 리필이니까,근데 사실 싸지는 않아요 무한 리필이니까,SD2100473,524.755,528.06896,
SDRW2100000505,SDRW2100000505.1.1.138,비욘세의 리슨,비욘세의 리슨,SD2100407,380.08899,381.84899,
SDRW2100000510,SDRW2100000510.1.1.113,중국의 제일 큰 리스크가 정부거든?,중국의 제일 큰 리스크가 정부거든?,SD2100478,360.93901,364.66899,
SDRW2100000510,SDRW2100000510.1.1.119,굉장히 그 중국 주식의 리스크기 때문에,굉장히 그 중국 주식의 리스크기 때문에,SD2100477,386.58895,389.56901,
SDRW2100000511,SDRW2100000511.1.1.145,근데 요즘은 어차피 롤렉스 프리미엄 붙어 가지고 리셀 리셀이어 가지고 중고가 아니야.,근데 요즘은 어차피 롤렉스 프리미엄 붙어 가지고 리셀 리셀이어 가지고 중고가 아니야.,SD2100480,378.20901,382.74848,
SDRW2100000511,SDRW2100000511.1.1.154,팔지 못하게 리셀을 근데 그런 상태로 팔린다고 하더라고.,팔지 못하게 리셀을 근데 그런 상태로 팔린다고 하더라고.,SD2100479,399.709,402.929,
SDRW2100000511,SDRW2100000511.1.1.165,와인도 프리미엄 붙어 리셀 리셀가 올라가는 것처럼?,와인도 프리미엄 붙어 리셀 리셀가 올라가는 것처럼?,SD2100480,440.57899,443.659,
SDRW2100000512,SDRW2100000512.1.1.245,거기는 대전을 찍으니까 리셋이 되는 거야. 중간에,거기는 대전을 찍으니까 리셋이 되는 거야. 중간에,SD2100480,599.93898,603.33903,
SDRW2100000513,SDRW2100000513.1.1.274,근데 참치는 확실히 무한 리필 양,근데 참치는 확실히 무한 리필 양,SD2100480,677.999,680.08832,
SDRW2100000513,SDRW2100000513.1.1.276,속살 주는 것보다야 그냥 리필 안 되더라도,속살 주는 것보다야 그냥 리필 안 되더라도,SD2100480,683.36,686.2599,
SDRW2100000513,SDRW2100000513.1.1.290,전체 다 리필을 안 해 주더라고 부위별로 안 해주더라고.,전체 다 리필을 안 해 주더라고 부위별로 안 해주더라고.,SD2100479,719.68903,722.42898,
SDRW2100000514,SDRW2100000514.1.1.224,리조트 어디 가서 구경하는 거 원하는 게 아니라,리조트 어디 가서 구경하는 거 원하는 게 아니라,SD2100480,549.729,552.41832,
SDRW2100000514,SDRW2100000514.1.1.225,리조트 여행을 거의 좋아하는구먼?,리조트 여행을 거의 좋아하는구만?,SD2100480,552.41832,554.94902,
SDRW2100000514,SDRW2100000514.1.1.249,근데 company-name5 그거 오래 되지 않았냐? 리모델링 했나?,근데 &company-name5& 그거 오래 되지 않았냐? 리모델링 했나?,SD2100480,612.16901,615.33901,
SDRW2100000514,SDRW2100000514.1.1.250,리모델링이 했어도 오래된 느낌이 있는데,리모델링이 했어도 오래된 느낌이 있는데,SD2100479,615.83901,618.619,
SDRW2100000514,SDRW2100000514.1.1.258,company-name6 묵었는데 그거 리모델링 해 가지고 이름 바꾸긴 했거든?,&company-name6& 묵었는데 그거 리모델링 해 가지고 이름 바꾸긴 했거든?,SD2100480,640.87422,643.60017,
SDRW2100000522,SDRW2100000522.1.1.80,자기네는 뭐 육류 하고 해산물 하고 좋아하는 류가 나뉘나?,자기네는 뭐 육류 하고 해산물 하고 좋아하는 류가 나뉘나?,SD2100484,287.05,292.639,
SDRW2100000535,SDRW2100000535.1.1.16,주제 같은 것도 리스트 같은 거 뽑아서,주제 같은 것도 리스트 같은 거 뽑아서,SD2100491,45.831,48.98697,
SDRW2100000535,SDRW2100000535.1.1.280,거기가 되게 리모델링도 많이 하고 그래 가지고,거기가 되게 리모델링도 많이 하고 그래 가지고,SD2100492,790.99695,794.79295,
SDRW2100000536,SDRW2100000536.1.1.27,류 분야의 사람이면 어떨까라는 생각을 했,류 분야의 사람이면 어떨까라는 생각을 했,SD2100491,82.49197,85.65,
SDRW2100000538,SDRW2100000538.1.1.118,나는 리틀포레스트 좋아하는데,나는 리틀포레스트 좋아하는데,SD2100492,331.11901,334.14327,
SDRW2100000538,SDRW2100000538.1.1.130,어 리틀포레스트가 계속 요리 만드는,어 리틀포레스트가 계속 요리 만드는,SD2100492,361.249,364.461,
SDRW2100000541,SDRW2100000541.1.1.20,리프트도,리프트도,SD2100493,56.99,58.53,
SDRW2100000547,SDRW2100000547.1.1.53,리메이크 리메이크라고 해야 되나 커버라고 해야 되나,리메이크 리메이크라고 해야 되나 커버라고 해야 되나,SD2100497,140.70999,144.38,
SDRW2100000547,SDRW2100000547.1.1.64,다양한 리듬이랑 다양한 멜로디가 있어 가지고,다양한 리듬이랑 다양한 멜로디가 있어 가지고,SD2100498,168.48,172.076,
SDRW2100000549,SDRW2100000549.1.1.162,뭐라고 해야 되지 파워 리프팅 이나 보디 빌딩을 한다고 하면은 내가 일단 추천해 주고 싶은 거는,뭐라고 해야 되지 파워 리프팅 이나 보디 빌딩을 한다고 하면은 내가 일단 추천해 주고 싶은 거는,SD2100497,517.02773,522.129,
SDRW2100000550,SDRW2100000550.1.1.112,각국의 이 축구 리그를,각국의 이 축구 리그를,SD2100497,340.68933,342.96069,
SDRW2100000550,SDRW2100000550.1.1.141,어 사실 영국 스페인은 축구 리그를 1번씩은 봤으니까,어 사실 영국 스페인은 축구 리그를 한 번씩은 봤으니까,SD2100497,424.159,428.12899,
SDRW2100000550,SDRW2100000550.1.1.151,리조트 같은데 가서 휴양을 즐기는 것도 좋지 않을까?,리조트 같은데 가서 휴양을 즐기는 것도 좋지 않을까?,SD2100498,455.57901,459.45901,
SDRW2100000550,SDRW2100000550.1.1.255,리모델링을 했었던 건지 아닌지 잘 모르겠지만,리모델링을 했었던 건지 아닌지 잘 모르겠지만,SD2100497,795.52903,798.467,
SDRW2100000550,SDRW2100000550.1.1.258,근데 확실히 그 좀 리모델링 하고 새로운 놀이기구들도 생겨 가지고,근데 확실히 그 쫌 리모델링 하고 새로운 놀이기구들도 생겨 가주고,SD2100498,808.38107,813.17398,
SDRW2100000555,SDRW2100000555.1.1.169,약깐 리더 하는 형 있는데,약깐 리더 하는 형 있는데,SD2100502,420.03226,421.84901,
SDRW2100000555,SDRW2100000555.1.1.177,리스펙트 해 그래도,리스펙 해 그래도,SD2100501,440.45901,441.84899,
SDRW2100000555,SDRW2100000555.1.1.213,엄청 잘하고 이래서 리스너 입장으로,엄청 잘하고 이래서 리스너 입장으로,SD2100501,528.30899,531.289,
SDRW2100000555,SDRW2100000555.1.1.216,한 사람에 리스너로서,한 사람에 리스너로써,SD2100501,534.48903,536.08903,
SDRW2100000562,SDRW2100000562.1.1.124,리트리버를 그냥 아무 생각 없이 데리고 왔는데 그 진짜 힘들어.,리트리버를 그냥 아무 생각 없이 델꼬 왔는데 그 진짜 힘들어.,SD2100503,337.11901,341.239,
SDRW2100000566,SDRW2100000566.1.1.12,버킷 리스트였는데,버킷 리스트였는데,SD2100506,19.23353,20.839,
SDRW2100000567,SDRW2100000567.1.1.350,막 혼자 신나는 노래 듣고 있으면 내가 혼자 그냥 리듬을 타는 거야,막 혼자 신나는 노래 듣고 있으면 내가 혼자 그냥 리듬을 타는 거야,SD2100508,728.43966,732.04697,
SDRW2100000567,SDRW2100000567.1.1.354,혼자 막 리듬 타고 있으니깐,혼자 막 리듬 타고 있으니깐,SD2100508,739.17903,741.40897,
SDRW2100000569,SDRW2100000569.1.1.209,있는데 거기 리뷰 댓글에 어떤 사람이,있는데 거기 리뷰 댓글에 어떤 사람이,SD2100507,511.339,514.19797,
SDRW2100000569,SDRW2100000569.1.1.262,리코타치즈샐러드 진짜 맛있긴 했어 근데.,리코타치즈샐러드 진짜 맛있긴 했어 근데.,SD2100508,647.027,649.889,
SDRW2100000585,SDRW2100000585.1.1.260,자기들의 의견을 가지고 있는 적는 그런 리스트를 하나씩 가지고 간대요.,자기들의 의견을 가지고 있는 적는 그런 리스트를 하나씩 가지고 간대요.,SD2100516,696.87246,702.04902,
SDRW2100000585,SDRW2100000585.1.1.262,그래 그 리스트를 가지고,그래 그 리스트를 가지고,SD2100516,702.599,704.55902,
SDRW2100000587,SDRW2100000587.1.1.187,리뷰가 너무 안 좋아.,리뷰가 너무 안 좋아.,SD2100517,606.359,607.87898,
SDRW2100000589,SDRW2100000589.1.1.94,리뷰 보니까 되게 괜찮더라고.,리뷰 보니까 되게 괜찮드라고.,SD2100518,285.959,288.01899,
SDRW2100000590,SDRW2100000590.1.1.72,그럼 만약 자기는 리트리버 말고 대형견 키우고 싶다고 했잖아?,그럼 만약 자기는 리트리버 말고 대형견 키우고 싶다고 했잖아?,SD2100517,230.19001,234.06863,
SDRW2100000591,SDRW2100000591.1.1.297,어 맞아. 우리는 리코더랑,어 맞아. 우리는 리코더랑,SD2100520,790.249,793.237,
SDRW2100000599,SDRW2100000599.1.1.89,안무 많이 만드는 리정이라는 사람 있는데.,안무 많이 만드는 리정이라는 사람 있는데.,SD2110523,245.20946,248.91,
SDRW2100000599,SDRW2100000599.1.1.91,아 그렇고 리정이라는 사람 그 사람은,아 그렇고 리정이라는 사람 그 사람은,SD2100524,251.62,254.224,
SDRW2100000601,SDRW2100000601.1.1.28,약간 유튜버들이 그런 거 약간 새로운 음식들 나오면 항상 리뷰 하잖아. 영상 올려 가지고,약간 유튜버들이 그런 거 약간 새로운 음식들 나오면 항상 리뷰 하잖아. 영상 올려 가지고,SD2110523,108.84834,115.37234,
SDRW2100000601,SDRW2100000601.1.1.43,다들 시켜 먹더라고. 또 유튜버들도 많이 리뷰하고,다들 시켜 먹더라고. 또 유튜버들도 많이 리뷰하고,SD2110523,163.44,166.51001,
SDRW2100000601,SDRW2100000601.1.1.48,리뷰 해 달라고 또 하니까,리뷰 해 달라고 또 하니까,SD2110523,187.594,189.87001,
SDRW2100000601,SDRW2100000601.1.1.73,있다가 배달 보고 맛있는 데 있으면 리뷰 보고 그냥 시켜 먹든가 하자.,있다가 배달 보고 맛있는 데 있으면 리뷰 보고 그냥 시켜 먹던가 하자.,SD2110523,270.65999,275.679,
SDRW2100000612,SDRW2100000612.1.1.179,독해가 먼저 안 되니까 스피킹을 뭐 리스닝을 하든 스피킹을 하든,독해가 먼저 안 되니까 스피킹을 뭐 리스닝을 하든 스피킹을 하든,SD2100530,464.569,471.11901,
SDRW2100000616,SDRW2100000616.1.1.238,원래 많이 떨어졌을 때 리터 당 1200원 까지,원래 많이 떨어졌을 때 리터 당 천이백 원 까지,SD2100532,631.10897,635.14897,
SDRW2100000617,SDRW2100000617.1.1.311,사실 너는 양식집 가도 리조또 같은,사실 너는 양식집 가도 리조또 같은,SD2100532,837.437,840.06516,
SDRW2100000633,SDRW2100000633.1.1.42,그래서 거기 꼭 리스트에 넣을 거야.,그래서 거기 꼭 리스트에 넣을 거야.,SD2100540,108.53,111.09,
SDRW2100000633,SDRW2100000633.1.1.209,당한 게 되게 많으니까 네이버 리뷰랑 맞,당한 게 되게 많으니까 네이버 리뷰랑 맞,SD2110539,538.85497,542.55902,
SDRW2100000633,SDRW2100000633.1.1.210,리뷰가 생각보다 되게 정확하더라고 그렇지?,리뷰가 생각보다 되게 정확하더라고 그치?,SD2110539,542.55902,545.74899,
SDRW2100000633,SDRW2100000633.1.1.211,그런 거 같아 근데 이제 네이버 리뷰도,그런 거 같애 근데 이제 네이버 리뷰도,SD2100540,546.12899,549.02898,
SDRW2100000633,SDRW2100000633.1.1.215,솔직하게 리뷰를 남기고,솔직하게 리뷰를 남기고,SD2100540,559.05305,560.99995,
SDRW2100000633,SDRW2100000633.1.1.233,맛이 리뷰랑 많이 다르다거나,맛이 리뷰랑 많이 다르다거나,SD2100540,603.87486,606.21897,
SDRW2100000633,SDRW2100000633.1.1.234,약간 요즘에는 그런 리뷰도,약깐 요즘에는 그런 리뷰도,SD2100540,606.21897,609.55902,
SDRW2100000633,SDRW2100000633.1.1.240,리뷰를 봤는데,리뷰를 봤는데,SD2100540,622.58874,624.16897,
SDRW2100000634,SDRW2100000634.1.1.151,뭐 리조트나 뭐 호텔이나,뭐 리조트나 뭐 호텔이나,SD2100540,408.92899,410.85901,
